Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship
S02856,28,Male,2.62,1364,769,1.628392614119423,Computer Science,2,7,0,3,5,1,46800.0,2,1,Entry,1,No
S02857,28,Female,3.89,1595,245,2.38,Mathematics,3,8,3,4,4,0,67600.0,4,3,Entry,3,No
S02858,19,Female,2.36,1056,149,2.60123001039884,Engineering,1,1,5,8,1,3,50400.0,2,1,Mid,10,No
S02859,26,Male,3.33,1464,796,3.44165553913732,Arts,1,3,1,6,7,4,40800.0,6,4,Entry,7,Yes
S02860,26,Female,3.34,1101,368,1.6401893441127184,Computer Science,1,0,4,9,7,2,69800.0,5,1,Entry,2,No
S02861,21,Male,2.5,1074,16,3.927257925878723,Mathematics,2,2,3,5,6,0,46400.0,5,3,Mid,9,Yes
S02862,21,Male,2.65,1143,176,3.57223157043747,Engineering,4,7,2,9,10,3,47500.0,8,1,Mid,9,No
S02863,23,Male,3.67,1168,540,3.819181787290797,Business,4,6,4,4,2,1,48700.0,1,3,Entry,2,No
S02864,27,Male,3.52,1345,406,3.3720993462838784,Computer Science,4,7,1,4,2,3,53400.0,10,1,Executive,6,No
S02865,27,Male,2.66,973,467,1.881523393013354,Engineering,4,5,0,6,6,3,67800.0,2,1,Mid,2,No
S02866,27,Female,3.07,995,880,3.0035669720313414,Business,4,4,3,10,9,4,63400.0,1,2,Mid,1,Yes
S02867,23,Male,2.12,1072,129,2.231305764068248,Computer Science,3,9,4,7,5,0,59300.0,4,2,Mid,10,No
S02868,29,Other,2.42,1305,223,3.703135450513306,Engineering,0,8,4,2,7,5,35500.0,2,2,Entry,9,No
S02869,18,Male,2.97,1054,884,2.4428620534080947,Arts,1,4,2,4,2,3,49600.0,10,3,Entry,5,No
S02870,26,Male,2.17,1082,244,3.571165927810985,Computer Science,0,8,3,8,6,1,47900.0,7,5,Senior,1,No
S02871,19,Male,3.69,1222,426,3.388841280012082,Computer Science,3,3,0,9,6,1,58400.0,5,5,Entry,7,No
S02872,22,Female,3.44,1188,354,4.119497078134875,Mathematics,4,4,4,5,10,4,47100.0,5,5,Senior,3,No
S02873,26,Male,3.89,1157,750,3.7009698697216153,Business,3,0,2,6,6,3,71600.0,1,5,Entry,6,No
S02874,21,Female,3.39,1486,744,3.247344986796789,Law,3,5,3,10,6,1,59700.0,2,3,Entry,4,No
S02875,28,Female,3.88,1073,326,2.578502593155863,Mathematics,0,2,3,7,4,5,58900.0,5,2,Entry,3,No
S02876,20,Female,3.11,1229,604,2.8964003746307854,Law,1,9,0,7,5,1,35300.0,7,2,Mid,6,No
S02877,24,Female,3.2,1130,3,2.110328817019332,Engineering,2,1,2,3,4,4,39200.0,1,2,Mid,8,No
S02878,23,Male,3.95,1060,479,3.818162906218451,Arts,2,5,0,2,6,3,42100.0,7,3,Entry,6,No
S02879,25,Male,3.28,1085,976,2.659971610997633,Business,1,0,4,10,9,4,50100.0,2,1,Mid,6,No
S02880,20,Male,2.06,1042,81,1.8490081438753985,Computer Science,4,8,5,8,5,3,67900.0,2,4,Entry,5,No
S02881,22,Female,3.45,1181,44,4.042397428090234,Law,3,4,1,9,5,1,38600.0,9,3,Mid,5,No
S02882,27,Male,3.81,1539,155,2.6894905396758038,Business,4,6,1,8,3,5,25700.0,8,1,Mid,1,No
S02883,21,Male,3.59,1577,947,3.369129041234136,Business,3,9,0,8,7,0,71500.0,10,2,Entry,4,No
S02884,21,Other,3.17,926,536,3.668325891452364,Mathematics,2,8,0,2,5,1,43100.0,4,2,Mid,8,No
S02885,21,Male,3.34,1145,916,3.600249782046639,Business,1,8,5,4,2,0,49000.0,5,5,Entry,6,No
S02886,27,Female,3.98,1386,928,2.5968568835039307,Computer Science,0,6,5,6,9,3,65100.0,9,5,Senior,7,No
S02887,25,Female,2.18,1546,99,1.8499028904794808,Mathematics,0,3,5,8,5,3,67600.0,4,1,Entry,9,Yes
S02888,23,Male,3.33,1101,397,3.4,Medicine,1,3,5,2,7,2,36300.0,10,4,Entry,8,No
S02889,20,Male,2.57,920,880,3.480917130864082,Business,2,6,1,8,7,3,54000.0,8,1,Mid,4,Yes
S02890,27,Male,3.28,1490,171,2.92019335442344,Medicine,3,7,4,1,10,3,70900.0,5,1,Mid,7,Yes
S02891,22,Female,3.22,1569,148,2.945550149389509,Law,0,6,5,6,8,2,50600.0,1,4,Senior,3,No
S02892,23,Female,2.31,993,123,2.0443977541049088,Arts,2,9,5,8,4,0,66600.0,7,1,Entry,5,No
S02893,22,Female,2.41,907,112,3.550079645267094,Mathematics,1,3,0,8,7,3,52500.0,10,1,Mid,3,No
S02894,23,Female,3.24,1371,130,2.5431860114057403,Law,4,3,5,7,3,4,66500.0,3,3,Entry,7,Yes
S02895,25,Female,2.26,1238,68,2.5881651911353294,Mathematics,2,7,4,7,9,3,70000.0,7,4,Entry,3,No
S02896,24,Male,2.53,1158,859,2.8753074955547824,Arts,2,8,4,10,8,3,76000.0,8,2,Mid,8,No
S02897,22,Male,3.67,954,828,2.7342907436339683,Arts,4,6,2,9,10,1,57100.0,4,5,Senior,10,Yes
S02898,27,Female,2.65,1447,729,3.861158673157813,Mathematics,2,2,4,2,9,3,44100.0,6,2,Senior,8,No
S02899,23,Male,2.98,905,900,1.5,Law,0,9,5,1,2,3,54100.0,10,2,Mid,6,Yes
S02900,21,Male,3.88,1276,892,2.0868635391064627,Engineering,0,0,3,2,4,4,55000.0,7,5,Mid,9,No
S02901,29,Female,2.45,1453,608,3.02356931175777,Computer Science,0,4,5,3,1,2,50200.0,8,5,Mid,2,No
S02902,26,Male,2.78,949,657,2.3803077856134247,Medicine,2,5,1,9,8,2,61000.0,3,1,Mid,6,No
S02903,21,Female,3.21,1011,897,2.971469147136666,Engineering,2,8,1,10,4,2,58500.0,7,4,Senior,4,No
S02904,18,Female,3.51,1045,545,2.932770856941524,Medicine,2,4,0,7,4,1,54300.0,5,5,Entry,7,No
S02905,24,Male,3.8,1129,286,2.895870261205776,Mathematics,1,0,0,5,7,3,83000.0,7,4,Entry,1,No
S02906,24,Female,3.83,1396,5,3.612613446989477,Computer Science,4,3,2,5,6,0,37800.0,6,1,Mid,4,Yes
S02907,21,Male,3.55,1205,118,1.5356109542610406,Mathematics,2,1,5,6,3,0,55500.0,5,2,Mid,10,No
S02908,20,Male,2.46,1441,652,3.982205970055269,Business,4,3,2,2,8,4,50100.0,3,5,Mid,4,No
S02909,25,Male,2.05,1360,230,3.119265201136602,Mathematics,3,6,3,1,2,1,25000.0,10,5,Entry,6,No
S02910,22,Male,2.77,1527,160,1.6098247961683367,Law,0,8,0,1,1,5,40600.0,2,1,Entry,10,Yes
S02911,27,Female,2.28,1125,294,2.3469372212514408,Engineering,1,2,1,3,2,1,28800.0,3,4,Senior,6,No
S02912,24,Male,3.42,958,761,2.9209629510902926,Mathematics,4,2,3,1,9,3,62500.0,2,4,Entry,6,No
S02913,21,Male,3.32,975,785,1.97,Computer Science,0,3,0,9,5,5,31100.0,3,3,Entry,4,Yes
S02914,21,Male,2.09,1327,186,2.344385398922292,Law,1,6,3,10,5,0,29400.0,2,2,Entry,5,No
S02915,25,Female,3.67,1031,877,2.847724827325329,Engineering,0,5,5,5,6,1,46900.0,1,3,Executive,8,No
S02916,25,Female,2.5,1397,552,3.2300543164035416,Mathematics,2,4,4,9,3,4,44800.0,9,4,Entry,3,Yes
S02917,19,Male,2.86,1492,224,2.9377115661862407,Arts,2,3,4,5,1,0,44000.0,10,3,Mid,6,Yes
S02918,19,Male,3.34,1204,152,2.348802100752984,Mathematics,0,7,3,1,8,1,33700.0,5,4,Mid,1,No
S02919,20,Male,2.86,966,140,3.5276795737184425,Engineering,1,3,0,7,7,3,63400.0,9,5,Mid,10,No
S02920,29,Male,2.88,1129,367,3.0731036118952346,Business,0,2,4,7,8,3,47400.0,8,1,Entry,6,No
S02921,29,Female,2.13,1232,128,1.9953321129765256,Business,3,6,4,4,9,5,64600.0,7,3,Entry,9,No
S02922,20,Female,2.8,1176,351,3.9366107103035057,Medicine,1,1,3,3,2,3,35200.0,6,5,Senior,8,No
S02923,18,Male,3.53,1483,147,3.847012777658199,Engineering,1,3,4,1,5,3,40400.0,4,5,Mid,5,No
S02924,20,Male,3.83,1043,285,3.359834799391998,Mathematics,0,7,5,7,2,0,36900.0,10,1,Entry,7,Yes
S02925,23,Male,2.83,1150,469,1.543198853063304,Arts,4,3,1,5,8,0,49600.0,10,1,Entry,5,Yes
S02926,25,Female,2.85,1590,218,4.3,Mathematics,0,9,4,10,4,1,39900.0,7,5,Entry,3,Yes
S02927,29,Male,3.41,979,436,3.3538031247772966,Business,4,6,5,1,4,4,66200.0,7,5,Entry,9,No
S02928,27,Other,3.89,956,732,3.13140170532012,Medicine,1,1,3,1,10,2,25000.0,1,3,Mid,7,No
S02929,23,Female,2.53,1265,145,2.9322392010057152,Mathematics,2,4,4,3,8,2,75300.0,9,3,Entry,8,No
S02930,22,Male,2.88,1207,841,2.3113566523570217,Arts,2,3,4,3,7,3,45500.0,4,2,Senior,7,No
S02931,21,Female,3.59,1073,277,3.23,Arts,0,8,2,2,1,1,38400.0,7,2,Entry,7,No
S02932,20,Female,3.22,1361,754,3.645614940578888,Mathematics,4,6,3,8,7,2,77600.0,9,5,Mid,8,No
S02933,21,Female,2.22,1577,60,2.012276314586126,Arts,0,8,3,8,10,2,48500.0,2,2,Entry,8,No
S02934,24,Male,3.26,1495,610,2.386821246918993,Computer Science,3,9,5,6,3,2,45500.0,8,5,Entry,6,No
S02935,18,Male,2.37,1392,843,1.773948804298193,Business,0,6,2,5,5,2,40700.0,4,1,Mid,4,Yes
S02936,24,Female,3.02,1459,375,3.015965410133996,Computer Science,0,1,2,6,8,5,46000.0,4,1,Entry,5,No
S02937,18,Female,3.06,1538,404,3.038405757664282,Computer Science,0,1,5,1,6,2,57300.0,3,3,Mid,6,No
S02938,19,Female,3.75,1580,881,2.9400279733231933,Business,0,1,1,2,8,5,57800.0,10,4,Mid,9,Yes
S02939,21,Female,2.92,1273,693,2.720662020945856,Engineering,4,4,4,7,5,5,32100.0,4,5,Entry,5,No
S02940,18,Female,2.56,1248,114,2.8052257293958904,Law,4,0,0,1,10,1,32500.0,9,3,Entry,9,No
S02941,28,Female,2.46,966,495,2.887508570967347,Medicine,4,6,0,8,9,2,65400.0,1,2,Entry,9,No
S02942,29,Male,3.75,1229,615,2.2672141380988813,Mathematics,3,1,2,3,6,2,42100.0,9,5,Mid,8,No
S02943,28,Female,2.34,1093,336,2.345742504620849,Law,3,3,3,4,9,5,49100.0,10,3,Entry,10,Yes
S02944,28,Female,2.85,1054,831,2.040557052165107,Law,0,8,3,7,4,1,51800.0,9,2,Senior,6,No
S02945,26,Female,2.37,1059,569,4.166286936706332,Law,4,7,5,10,2,0,72000.0,1,5,Mid,1,No
S02946,29,Female,3.55,1595,285,3.2121993248879805,Law,3,9,1,7,8,0,69800.0,9,3,Entry,5,No
S02947,23,Male,2.95,1165,129,4.3,Business,2,1,0,2,5,0,55100.0,6,4,Senior,3,No
S02948,18,Female,2.7,1067,892,2.7653192743673585,Law,0,3,5,5,2,2,39900.0,8,3,Senior,9,No
S02949,18,Female,2.72,1044,978,4.002871649114962,Medicine,1,3,5,8,6,1,84700.0,8,5,Entry,4,No
S02950,23,Male,3.7,1085,315,2.9174999828326187,Mathematics,4,1,3,9,3,0,60500.0,8,2,Entry,7,No
S02951,21,Male,3.11,1322,960,3.1310568394243314,Engineering,0,1,1,5,1,3,70500.0,8,5,Mid,6,Yes
S02952,21,Male,3.44,1356,598,3.25,Business,0,4,1,2,6,3,46400.0,1,5,Executive,6,No
S02953,28,Male,3.79,1244,712,3.9005254332973207,Law,1,3,2,4,8,1,32700.0,1,3,Senior,5,Yes
S02954,23,Male,3.8,1453,71,3.963858246574096,Arts,2,7,0,5,1,2,57600.0,7,5,Entry,1,No
S02955,29,Male,2.66,1415,345,2.0066304442153875,Mathematics,3,3,1,6,3,5,50300.0,9,1,Mid,3,No
S02956,28,Female,3.9,1003,990,2.622827052429272,Business,3,7,1,6,6,0,74800.0,10,4,Mid,5,Yes
S02957,24,Female,2.05,1146,98,3.125302169313166,Engineering,1,4,1,1,10,2,48500.0,8,2,Mid,2,Yes
S02958,26,Female,2.75,922,300,3.8439334375513527,Law,1,0,0,6,3,5,43300.0,5,4,Mid,2,No
S02959,27,Female,3.79,1424,176,3.2239425611228096,Computer Science,3,8,2,10,7,0,69300.0,8,3,Entry,4,No
S02960,22,Male,2.55,1043,745,2.525895137329605,Business,2,7,4,1,6,4,43700.0,9,3,Mid,7,No
S02961,26,Male,2.55,1594,884,2.7690830125427426,Mathematics,2,0,3,5,9,4,45900.0,7,1,Mid,1,No
S02962,21,Female,2.61,1092,75,3.100681870801604,Mathematics,0,2,5,7,6,2,26800.0,10,3,Mid,9,No
S02963,27,Male,3.22,1364,143,3.4295173973942097,Arts,1,2,5,8,7,3,66900.0,3,3,Entry,1,No
S02964,19,Other,2.88,1274,931,3.4303544515277933,Mathematics,1,4,0,5,2,2,47300.0,9,3,Entry,8,No
S02965,20,Female,3.45,1576,23,3.284421263649864,Business,1,6,0,2,10,0,32300.0,5,4,Mid,6,No
S02966,28,Female,3.79,1591,181,2.133643021308215,Computer Science,3,0,5,3,4,2,67400.0,8,1,Entry,1,No
S02967,18,Other,3.35,1528,45,4.061936732770079,Business,3,0,0,7,5,2,46000.0,1,5,Entry,7,No
S02968,23,Male,2.41,1165,469,3.195155048535527,Arts,3,9,4,10,2,0,77300.0,1,2,Mid,2,No
S02969,23,Male,3.87,1277,92,3.292557292894811,Engineering,2,5,3,4,10,3,69200.0,3,1,Mid,1,No
S02970,18,Female,2.53,1449,269,3.729725022876557,Arts,3,4,3,1,10,4,31900.0,2,4,Mid,8,No
S02971,28,Male,2.3,1455,34,4.06743760162256,Engineering,0,2,1,3,10,5,60800.0,5,5,Senior,2,No
S02972,20,Female,2.18,973,678,3.43,Arts,3,2,5,10,7,0,65800.0,9,5,Entry,9,No
S02973,22,Male,3.13,1337,582,2.5435348260179254,Medicine,2,3,5,2,4,2,25000.0,9,2,Entry,6,Yes
S02974,20,Female,2.23,1125,364,3.9286885119572768,Business,1,9,5,9,9,1,46100.0,8,5,Entry,1,No
S02975,27,Female,2.28,1207,708,1.5,Mathematics,0,1,1,1,8,2,41900.0,5,1,Entry,8,No
S02976,20,Female,2.6,1247,133,4.118569562589107,Business,2,8,5,9,10,5,66300.0,3,5,Mid,7,No
S02977,27,Male,2.56,1375,759,4.17544278706888,Computer Science,4,3,2,10,9,2,36500.0,6,4,Mid,1,No
S02978,20,Male,3.21,1214,382,2.918210046509073,Medicine,1,9,0,5,8,1,54000.0,8,5,Entry,8,No
S02979,22,Female,3.63,1424,680,3.3099763551237467,Computer Science,3,2,2,6,5,5,79000.0,6,4,Entry,2,Yes
S02980,22,Male,3.52,1324,966,3.1753676723157565,Business,2,9,0,6,9,2,25000.0,7,5,Mid,8,No
S02981,21,Female,2.52,1423,277,3.065496549324862,Computer Science,4,6,3,6,5,1,51400.0,7,2,Entry,9,No
S02982,18,Female,2.49,1461,156,3.4249970103392378,Engineering,2,8,5,9,8,2,51900.0,7,1,Mid,5,No
S02983,22,Female,3.93,1148,387,3.2591340871127783,Medicine,3,1,2,9,4,3,25000.0,9,4,Entry,5,Yes
S02984,27,Female,2.02,1530,535,4.030643836051146,Mathematics,2,5,3,10,5,5,25000.0,9,5,Mid,7,No
S02985,22,Male,3.76,1468,200,2.3527536710343178,Arts,4,4,1,7,4,4,63000.0,1,3,Entry,1,No
S02986,21,Female,2.4,1081,275,2.4039689158869053,Engineering,2,0,5,3,2,3,49200.0,3,3,Entry,5,No
S02987,23,Female,3.89,1005,501,2.178316549380239,Law,0,6,3,7,4,0,52900.0,5,1,Entry,1,Yes
S02988,27,Male,2.68,1090,459,3.01,Arts,0,0,4,5,5,0,47800.0,4,4,Entry,8,Yes
S02989,21,Other,2.88,1036,50,2.72,Computer Science,3,9,2,9,6,2,68700.0,1,2,Senior,8,No
S02990,24,Male,3.41,1599,970,3.041297080698028,Business,4,8,5,8,4,0,86000.0,1,2,Entry,1,Yes
S02991,24,Male,3.18,1019,698,2.47422046961484,Engineering,4,3,5,10,10,0,66700.0,4,1,Senior,2,No
S02992,19,Male,2.64,971,988,3.3911905016937625,Medicine,4,7,0,6,4,2,25000.0,5,2,Senior,7,Yes
S02993,20,Female,3.11,1030,532,2.172067212771935,Arts,4,0,3,5,6,2,49500.0,4,5,Entry,7,No
S02994,18,Male,3.46,1356,628,2.8699869871233767,Law,4,4,5,10,7,4,71200.0,2,1,Entry,9,Yes
S02995,25,Female,2.08,1378,92,3.313458458085207,Engineering,1,2,5,2,7,1,43600.0,5,4,Entry,3,No
S02996,26,Female,2.02,951,861,3.638242263939816,Mathematics,2,3,2,3,4,2,71300.0,10,2,Entry,2,No
S02997,21,Male,2.92,1473,456,3.797287817593233,Mathematics,4,3,0,3,5,4,44900.0,3,5,Mid,10,Yes
S02998,23,Male,2.26,1018,339,3.2235245117694618,Business,0,7,5,4,3,3,31200.0,7,2,Entry,8,Yes
S02999,26,Female,3.33,1163,53,3.483869932239008,Medicine,2,9,5,3,5,0,60800.0,4,1,Mid,7,No
S03000,23,Male,2.43,1138,496,3.040241341458773,Medicine,3,9,2,7,10,1,56900.0,2,1,Mid,3,Yes
S03001,29,Female,2.87,1250,635,2.5156908645928384,Arts,3,2,2,6,5,5,41000.0,8,2,Mid,3,Yes
S03002,29,Male,2.4,1154,853,3.478323079155769,Engineering,4,0,4,8,4,3,69500.0,10,1,Mid,7,No
S03003,29,Female,3.1,1584,850,3.633132223898245,Engineering,1,4,3,2,6,2,25000.0,2,3,Senior,5,No
S03004,26,Female,2.23,1208,777,2.509072932766366,Medicine,1,1,4,2,5,3,65800.0,7,1,Mid,9,No
S03005,21,Male,2.05,1506,4,3.550777170537308,Mathematics,2,5,1,1,8,5,41800.0,8,4,Senior,10,No
S03006,25,Male,2.1,1394,681,3.4267958325303494,Computer Science,1,3,5,5,2,4,76400.0,10,2,Mid,7,No
S03007,26,Male,3.91,956,281,4.212069631766907,Medicine,3,8,2,7,6,2,62300.0,3,3,Entry,1,No
S03008,21,Male,2.28,1302,290,3.5795929693052635,Business,4,6,3,9,2,2,44800.0,6,2,Entry,1,No
S03009,22,Female,3.42,966,73,2.039548784546873,Engineering,0,1,1,5,6,1,35500.0,4,1,Entry,6,Yes
S03010,25,Female,2.14,945,137,2.34,Mathematics,3,6,5,1,4,4,25700.0,2,3,Entry,5,No
S03011,29,Male,2.22,1505,850,1.7006324326048008,Arts,3,9,1,3,1,0,48800.0,8,2,Entry,5,No
S03012,27,Female,3.02,1549,768,1.894165335409464,Engineering,2,7,4,8,6,3,50800.0,2,1,Entry,8,Yes
S03013,23,Female,2.93,1268,971,3.3404864050898344,Mathematics,1,2,1,3,3,5,65800.0,9,1,Mid,8,No
S03014,29,Male,3.9,1504,653,2.637385365516592,Medicine,0,2,0,7,7,1,39200.0,9,2,Entry,9,No
S03015,24,Male,3.89,1131,998,2.822953833704745,Business,0,1,0,10,3,5,55500.0,8,2,Entry,4,No
S03016,20,Female,3.56,1301,393,3.124805399137733,Computer Science,1,0,0,3,10,1,44700.0,10,2,Entry,5,No
S03017,24,Female,3.2,1460,208,3.44580185758278,Mathematics,4,2,5,2,4,2,72500.0,3,3,Mid,7,No
S03018,29,Female,2.91,922,260,2.2839659499334384,Mathematics,1,9,1,10,9,3,48100.0,8,3,Mid,3,No
S03019,25,Female,2.71,1473,930,3.0199597896150308,Engineering,4,6,5,6,7,1,39000.0,5,4,Senior,6,No
S03020,27,Male,3.89,1166,263,2.888482457988604,Medicine,0,8,5,2,4,2,32000.0,10,3,Mid,3,No
S03021,23,Female,3.21,1017,783,2.4564319129186565,Law,2,8,2,10,2,2,43200.0,5,1,Entry,4,No
S03022,27,Female,3.16,1499,505,3.771411422088759,Medicine,3,5,3,5,5,4,46500.0,2,3,Entry,10,No
S03023,26,Female,2.46,1500,550,3.625139871118906,Medicine,0,5,0,5,8,2,47000.0,3,2,Entry,8,No
S03024,23,Male,2.09,954,203,2.385914573613636,Business,0,4,0,5,2,0,56400.0,8,2,Entry,10,No
S03025,29,Male,3.89,1052,736,4.010633250669507,Medicine,0,1,0,6,9,4,45000.0,1,3,Mid,4,No
S03026,26,Male,2.63,1138,347,1.934995369305656,Mathematics,3,6,4,3,5,4,37500.0,4,1,Entry,4,No
S03027,21,Female,2.89,1164,990,3.616798781836551,Medicine,4,0,4,10,6,0,43700.0,6,4,Entry,7,No
S03028,25,Male,2.23,1167,52,2.4744154978100465,Medicine,2,5,0,5,7,0,46700.0,9,2,Mid,3,No
S03029,28,Male,3.67,1012,593,3.715241372154282,Engineering,2,3,0,8,9,5,41500.0,8,5,Entry,3,No
S03030,21,Male,2.06,1065,356,3.408766003263465,Medicine,2,2,5,4,7,1,25800.0,10,4,Executive,1,Yes
S03031,19,Male,3.67,1567,723,2.704544216266969,Business,4,0,4,5,4,5,27200.0,5,5,Senior,7,No
S03032,27,Female,2.28,907,519,2.46947060126934,Law,1,5,3,1,5,1,25000.0,7,5,Mid,4,No
S03033,28,Female,3.77,1116,363,2.754669825597332,Engineering,1,6,2,1,3,5,52500.0,8,5,Entry,7,No
S03034,26,Female,3.46,1330,45,3.435168727780478,Mathematics,2,0,3,8,1,0,56800.0,9,2,Entry,2,No
S03035,22,Male,2.33,1191,827,1.7589043539792713,Law,0,0,5,2,3,1,37400.0,3,2,Entry,5,No
S03036,21,Female,3.13,949,378,3.4614595182583963,Medicine,0,6,2,10,1,0,57300.0,8,5,Entry,7,Yes
S03037,19,Male,2.63,1006,789,3.55372427398378,Computer Science,3,5,1,10,5,0,44200.0,3,5,Entry,9,No
S03038,18,Male,2.36,908,412,3.4128647399537475,Law,1,6,1,7,7,5,47800.0,1,4,Entry,10,Yes
S03039,28,Male,3.72,1599,771,2.9212026176650947,Business,0,7,3,7,9,2,30400.0,4,2,Mid,4,No
S03040,24,Male,2.81,1355,142,2.2171259143049835,Computer Science,2,7,4,9,4,1,68700.0,7,5,Entry,6,No
S03041,23,Male,2.8,1222,258,2.940885729073452,Business,3,8,0,1,10,4,73900.0,9,1,Mid,3,No
S03042,19,Female,2.34,1208,797,4.069241218362325,Mathematics,1,8,1,2,10,4,54900.0,10,2,Mid,2,No
S03043,25,Female,2.77,1521,914,2.949268910400002,Computer Science,3,6,5,1,1,1,38600.0,7,2,Senior,10,No
S03044,28,Female,3.74,1044,37,2.542818106439052,Medicine,0,8,4,1,7,1,51400.0,10,1,Mid,2,No
S03045,21,Male,2.73,1311,941,3.309791032398673,Computer Science,2,5,4,4,3,1,38400.0,5,5,Entry,5,No
S03046,25,Male,3.9,1013,45,2.402452976886971,Mathematics,2,8,2,8,1,1,29900.0,1,3,Mid,3,No
S03047,24,Male,3.89,1474,920,3.2783871525810637,Law,2,1,1,10,4,2,60600.0,1,2,Mid,2,No
S03048,22,Other,2.29,1298,632,4.204129255707477,Computer Science,0,1,3,8,9,0,35100.0,9,5,Senior,2,No
S03049,27,Female,2.35,1174,46,1.9462693035242309,Business,4,5,5,9,6,1,37200.0,4,1,Mid,3,No
S03050,27,Female,3.73,1023,652,3.202317180037349,Medicine,2,2,4,2,6,5,25000.0,3,1,Entry,1,No
S03051,29,Male,2.79,985,565,1.829220028503403,Business,4,1,3,7,7,1,66000.0,5,2,Entry,8,No
S03052,25,Female,2.01,1481,301,2.912115610351221,Medicine,2,7,3,4,1,0,72600.0,7,1,Mid,9,Yes
S03053,26,Male,2.55,946,288,3.6171446550486506,Law,4,6,5,3,5,0,61000.0,7,1,Senior,1,No
S03054,22,Female,3.2,1100,786,4.278449476023859,Arts,1,7,1,4,4,0,62200.0,5,5,Senior,5,No
S03055,27,Female,3.6,1175,269,3.1870802500063866,Engineering,1,5,5,4,4,5,29900.0,8,1,Entry,8,No
S03056,22,Other,2.27,1448,900,3.774986280576252,Law,2,8,3,3,7,3,46100.0,5,3,Senior,2,No
S03057,19,Female,2.22,1029,791,3.115675567845501,Mathematics,3,8,3,9,2,4,60900.0,10,5,Mid,1,No
S03058,22,Male,3.84,1347,62,3.530389794669695,Law,3,1,0,8,5,5,35400.0,4,5,Entry,5,No
S03059,20,Female,3.5,1288,566,2.2887071558574905,Engineering,0,9,5,10,7,1,43900.0,6,2,Entry,1,Yes
S03060,24,Female,3.18,1475,970,2.9525261238805145,Business,1,4,3,2,3,2,25500.0,3,5,Mid,6,No
S03061,27,Male,3.54,1162,951,2.521490063011533,Law,1,8,0,3,2,2,45500.0,4,2,Mid,9,Yes
S03062,22,Male,2.86,1531,581,2.7090150023429134,Medicine,3,2,1,10,1,0,47300.0,8,1,Entry,8,Yes
S03063,25,Male,3.52,1177,242,3.197135557162545,Computer Science,2,4,3,7,5,2,57500.0,10,4,Mid,6,No
S03064,18,Male,2.74,945,936,3.288264363878528,Law,0,7,4,5,5,4,25100.0,10,3,Entry,4,No
S03065,20,Male,2.49,1067,782,3.4917755757097253,Engineering,1,1,5,1,4,1,25000.0,3,3,Mid,7,Yes
S03066,20,Female,3.46,1344,764,1.5964940228062017,Law,0,5,3,1,8,2,68500.0,10,1,Entry,6,Yes
S03067,26,Male,2.84,1521,354,3.1577804954047246,Business,1,3,0,8,2,4,66100.0,3,4,Entry,7,No
S03068,22,Male,3.96,945,796,2.7932281237904,Business,4,5,4,6,4,4,40300.0,6,5,Entry,2,No
S03069,29,Female,2.7,1439,968,3.0950279586077656,Business,4,2,1,4,5,3,72900.0,8,4,Mid,7,Yes
S03070,26,Female,3.84,986,976,4.3,Medicine,0,5,5,3,9,3,52500.0,10,5,Senior,10,No
S03071,26,Female,3.87,1284,863,2.9120999893226944,Mathematics,3,6,2,9,3,2,67100.0,2,5,Entry,4,No
S03072,18,Male,2.48,1568,71,3.964903137655112,Mathematics,3,9,2,9,1,4,45600.0,1,5,Entry,5,No
S03073,19,Female,3.6,1164,835,3.712785175609631,Law,1,2,0,4,4,0,54700.0,10,4,Entry,7,Yes
S03074,22,Female,2.87,921,413,2.7957957902804,Business,4,4,1,8,10,3,44900.0,1,1,Mid,10,No
S03075,21,Male,3.84,1349,612,3.5183605686720787,Arts,4,7,1,4,6,4,75100.0,7,5,Entry,2,No
S03076,27,Male,2.9,1131,61,1.6634722029903728,Computer Science,0,1,3,8,7,3,47600.0,2,1,Entry,1,No
S03077,26,Female,3.49,1085,615,2.4831233899827723,Mathematics,0,6,2,7,4,1,48700.0,9,5,Mid,5,No
S03078,24,Female,2.93,1225,452,1.6598855844797968,Business,3,0,3,6,4,4,25800.0,10,1,Entry,10,No
S03079,23,Other,2.46,1082,393,2.3122368494616525,Mathematics,3,6,1,7,6,4,48200.0,4,1,Mid,1,Yes
S03080,24,Female,2.4,1296,631,2.292573663742752,Medicine,3,0,0,6,1,5,76100.0,7,1,Entry,6,No
S03081,18,Female,2.85,1380,529,3.7577753951244137,Computer Science,2,3,0,6,5,1,70300.0,5,2,Mid,2,No
S03082,18,Female,3.51,1302,305,3.345063210098892,Computer Science,4,3,4,7,3,5,47300.0,5,4,Senior,2,Yes
S03083,25,Male,3.21,1362,191,3.233273678976379,Engineering,4,4,0,4,8,3,48600.0,7,5,Entry,4,No
S03084,19,Male,3.38,1316,724,2.7013810667531093,Business,0,1,2,5,5,1,31300.0,9,5,Mid,10,No
S03085,29,Male,2.56,1101,78,2.194204785683081,Business,4,5,4,9,7,2,55200.0,4,2,Entry,2,No
