Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship
S02969,23,Male,3.87,1277,92,3.292557293,Engineering,2,5,3,4,10,3,25000,3,1,Mid,1,No
S02970,18,Female,2.53,1449,269,3.729725023,Arts,3,4,3,1,10,4,25000,2,4,Mid,8,No
S02971,28,Male,2.3,1455,34,4.067437602,Engineering,0,2,1,3,10,5,25000,5,5,Senior,2,No
S02972,20,Female,2.18,973,678,3.43,Arts,3,2,5,10,7,0,25000,9,5,Entry,9,No
S02973,22,Male,3.13,1337,582,2.543534826,Medicine,2,3,5,2,4,2,25000,9,2,Entry,6,Yes
S02974,20,Female,2.23,1125,364,3.928688512,Business,1,9,5,9,9,1,25000,8,5,Entry,1,No
S02975,27,Female,2.28,1207,708,1.5,Mathematics,0,1,1,1,8,2,25000,5,1,Entry,8,No
S02976,20,Female,2.6,1247,133,4.118569563,Business,2,8,5,9,10,5,25000,3,5,Mid,7,No
S02977,27,Male,2.56,1375,759,4.175442787,Computer Science,4,3,2,10,9,2,25000,6,4,Mid,1,No
S02978,20,Male,3.21,1214,382,2.918210047,Medicine,1,9,0,5,8,1,25000,8,5,Entry,8,No
S02979,22,Female,3.63,1424,680,3.309976355,Computer Science,3,2,2,6,5,5,25000,6,4,Entry,2,Yes
S02980,22,Male,3.52,1324,966,3.175367672,Business,2,9,0,6,9,2,25000,7,5,Mid,8,No
S02981,21,Female,2.52,1423,277,3.065496549,Computer Science,4,6,3,6,5,1,25000,7,2,Entry,9,No
S02982,18,Female,2.49,1461,156,3.42499701,Engineering,2,8,5,9,8,2,25000,7,1,Mid,5,No
S02983,22,Female,3.93,1148,387,3.259134087,Medicine,3,1,2,9,4,3,25000,9,4,Entry,5,Yes
S02984,27,Female,2.02,1530,535,4.030643836,Mathematics,2,5,3,10,5,5,25000,9,5,Mid,7,No
S02985,22,Male,3.76,1468,200,2.352753671,Arts,4,4,1,7,4,4,25000,1,3,Entry,1,No
S02986,21,Female,2.4,1081,275,2.403968916,Engineering,2,0,5,3,2,3,25000,3,3,Entry,5,No
S02987,23,Female,3.89,1005,501,2.178316549,Law,0,6,3,7,4,0,25000,5,1,Entry,1,Yes
S02988,27,Male,2.68,1090,459,3.01,Arts,0,0,4,5,5,0,25000,4,4,Entry,8,Yes
S02989,21,Other,2.88,1036,50,2.72,Computer Science,3,9,2,9,6,2,25000,1,2,Senior,8,No
S02990,24,Male,3.41,1599,970,3.041297081,Business,4,8,5,8,4,0,25000,1,2,Entry,1,Yes
S02991,24,Male,3.18,1019,698,2.47422047,Engineering,4,3,5,10,10,0,25000,4,1,Senior,2,No
S02992,19,Male,2.64,971,988,3.391190502,Medicine,4,7,0,6,4,2,25000,5,2,Senior,7,Yes
S02993,20,Female,3.11,1030,532,2.172067213,Arts,4,0,3,5,6,2,25000,4,5,Entry,7,No
S02994,18,Male,3.46,1356,628,2.869986987,Law,4,4,5,10,7,4,25000,2,1,Entry,9,Yes
S02995,25,Female,2.08,1378,92,3.313458458,Engineering,1,2,5,2,7,1,25000,5,4,Entry,3,No
S02996,26,Female,2.02,951,861,3.638242264,Mathematics,2,3,2,3,4,2,25000,10,2,Entry,2,No
S02997,21,Male,2.92,1473,456,3.797287818,Mathematics,4,3,0,3,5,4,25000,3,5,Mid,10,Yes
S02998,23,Male,2.26,1018,339,3.223524512,Business,0,7,5,4,3,3,25000,7,2,Entry,8,Yes
S02999,26,Female,3.33,1163,53,3.483869932,Medicine,2,9,5,3,5,0,25000,4,1,Mid,7,No
S03000,23,Male,2.43,1138,496,3.040241341,Medicine,3,9,2,7,10,1,25000,2,1,Mid,3,Yes
S03001,29,Female,2.87,1250,635,2.515690865,Arts,3,2,2,6,5,5,25000,8,2,Mid,3,Yes
S03002,29,Male,2.4,1154,853,3.478323079,Engineering,4,0,4,8,4,3,25000,10,1,Mid,7,No
S03003,29,Female,3.1,1584,850,3.633132224,Engineering,1,4,3,2,6,2,25000,2,3,Senior,5,No
S03004,26,Female,2.23,1208,777,2.509072933,Medicine,1,1,4,2,5,3,25000,7,1,Mid,9,No
S03005,21,Male,2.05,1506,4,3.550777171,Mathematics,2,5,1,1,8,5,25000,8,4,Senior,10,No
S03006,25,Male,2.1,1394,681,3.426795833,Computer Science,1,3,5,5,2,4,25000,10,2,Mid,7,No
S03007,26,Male,3.91,956,281,4.212069632,Medicine,3,8,2,7,6,2,25000,3,3,Entry,1,No
S03008,21,Male,2.28,1302,290,3.579592969,Business,4,6,3,9,2,2,25000,6,2,Entry,1,No
S03009,22,Female,3.42,966,73,2.039548785,Engineering,0,1,1,5,6,1,25000,4,1,Entry,6,Yes
S03010,25,Female,2.14,945,137,2.34,Mathematics,3,6,5,1,4,4,25000,2,3,Entry,5,No
S03011,29,Male,2.22,1505,850,1.700632433,Arts,3,9,1,3,1,0,25000,8,2,Entry,5,No
S03012,27,Female,3.02,1549,768,1.894165335,Engineering,2,7,4,8,6,3,25000,2,1,Entry,8,Yes
S03013,23,Female,2.93,1268,971,3.340486405,Mathematics,1,2,1,3,3,5,25000,9,1,Mid,8,No
S03014,29,Male,3.9,1504,653,2.637385366,Medicine,0,2,0,7,7,1,25000,9,2,Entry,9,No
S03015,24,Male,3.89,1131,998,2.822953834,Business,0,1,0,10,3,5,25000,8,2,Entry,4,No
S03016,20,Female,3.56,1301,393,3.124805399,Computer Science,1,0,0,3,10,1,25000,10,2,Entry,5,No
S03017,24,Female,3.2,1460,208,3.445801858,Mathematics,4,2,5,2,4,2,25000,3,3,Mid,7,No
S03018,29,Female,2.91,922,260,2.28396595,Mathematics,1,9,1,10,9,3,25000,8,3,Mid,3,No
S03019,25,Female,2.71,1473,930,3.01995979,Engineering,4,6,5,6,7,1,25000,5,4,Senior,6,No
S03020,27,Male,3.89,1166,263,2.888482458,Medicine,0,8,5,2,4,2,25000,10,3,Mid,3,No
S03021,23,Female,3.21,1017,783,2.456431913,Law,2,8,2,10,2,2,25000,5,1,Entry,4,No
S03022,27,Female,3.16,1499,505,3.771411422,Medicine,3,5,3,5,5,4,25000,2,3,Entry,10,No
S03023,26,Female,2.46,1500,550,3.625139871,Medicine,0,5,0,5,8,2,25000,3,2,Entry,8,No
S03024,23,Male,2.09,954,203,2.385914574,Business,0,4,0,5,2,0,25000,8,2,Entry,10,No
S03025,29,Male,3.89,1052,736,4.010633251,Medicine,0,1,0,6,9,4,25000,1,3,Mid,4,No
S03026,26,Male,2.63,1138,347,1.934995369,Mathematics,3,6,4,3,5,4,25000,4,1,Entry,4,No
S03027,21,Female,2.89,1164,990,3.616798782,Medicine,4,0,4,10,6,0,25000,6,4,Entry,7,No
S03028,25,Male,2.23,1167,52,2.474415498,Medicine,2,5,0,5,7,0,25000,9,2,Mid,3,No
S03029,28,Male,3.67,1012,593,3.715241372,Engineering,2,3,0,8,9,5,25000,8,5,Entry,3,No
S03030,21,Male,2.06,1065,356,3.408766003,Medicine,2,2,5,4,7,1,25000,10,4,Executive,1,Yes
S03031,19,Male,3.67,1567,723,2.704544216,Business,4,0,4,5,4,5,25000,5,5,Senior,7,No
S03032,27,Female,2.28,907,519,2.469470601,Law,1,5,3,1,5,1,25000,7,5,Mid,4,No
S03033,28,Female,3.77,1116,363,2.754669826,Engineering,1,6,2,1,3,5,25000,8,5,Entry,7,No
S03034,26,Female,3.46,1330,45,3.435168728,Mathematics,2,0,3,8,1,0,25000,9,2,Entry,2,No
S03035,22,Male,2.33,1191,827,1.758904354,Law,0,0,5,2,3,1,25000,3,2,Entry,5,No
S03036,21,Female,3.13,949,378,3.461459518,Medicine,0,6,2,10,1,0,25000,8,5,Entry,7,Yes
S03037,19,Male,2.63,1006,789,3.553724274,Computer Science,3,5,1,10,5,0,25000,3,5,Entry,9,No
S03038,18,Male,2.36,908,412,3.41286474,Law,1,6,1,7,7,5,25000,1,4,Entry,10,Yes
S03039,28,Male,3.72,1599,771,2.921202618,Business,0,7,3,7,9,2,25000,4,2,Mid,4,No
S03040,24,Male,2.81,1355,142,2.217125914,Computer Science,2,7,4,9,4,1,25000,7,5,Entry,6,No
S03041,23,Male,2.8,1222,258,2.940885729,Business,3,8,0,1,10,4,25000,9,1,Mid,3,No
S03042,19,Female,2.34,1208,797,4.069241218,Mathematics,1,8,1,2,10,4,25000,10,2,Mid,2,No
S03043,25,Female,2.77,1521,914,2.94926891,Computer Science,3,6,5,1,1,1,25000,7,2,Senior,10,No
S03044,28,Female,3.74,1044,37,2.542818106,Medicine,0,8,4,1,7,1,25000,10,1,Mid,2,No
S03045,21,Male,2.73,1311,941,3.309791032,Computer Science,2,5,4,4,3,1,25000,5,5,Entry,5,No
S03046,25,Male,3.9,1013,45,2.402452977,Mathematics,2,8,2,8,1,1,25000,1,3,Mid,3,No
S03047,24,Male,3.89,1474,920,3.278387153,Law,2,1,1,10,4,2,25000,1,2,Mid,2,No
S03048,22,Other,2.29,1298,632,4.204129256,Computer Science,0,1,3,8,9,0,25000,9,5,Senior,2,No
S03049,27,Female,2.35,1174,46,1.946269304,Business,4,5,5,9,6,1,25000,4,1,Mid,3,No
S03050,27,Female,3.73,1023,652,3.20231718,Medicine,2,2,4,2,6,5,25000,3,1,Entry,1,No
S03051,29,Male,2.79,985,565,1.829220029,Business,4,1,3,7,7,1,25000,5,2,Entry,8,No
S03052,25,Female,2.01,1481,301,2.91211561,Medicine,2,7,3,4,1,0,25000,7,1,Mid,9,Yes
S03053,26,Male,2.55,946,288,3.617144655,Law,4,6,5,3,5,0,25000,7,1,Senior,1,No
S03054,22,Female,3.2,1100,786,4.278449476,Arts,1,7,1,4,4,0,25000,5,5,Senior,5,No
S03055,27,Female,3.6,1175,269,3.18708025,Engineering,1,5,5,4,4,5,25000,8,1,Entry,8,No
S03056,22,Other,2.27,1448,900,3.774986281,Law,2,8,3,3,7,3,25000,5,3,Senior,2,No
S03057,19,Female,2.22,1029,791,3.115675568,Mathematics,3,8,3,9,2,4,25000,10,5,Mid,1,No
S03058,22,Male,3.84,1347,62,3.530389795,Law,3,1,0,8,5,5,25000,4,5,Entry,5,No
S03059,20,Female,3.5,1288,566,2.288707156,Engineering,0,9,5,10,7,1,25000,6,2,Entry,1,Yes
S03060,24,Female,3.18,1475,970,2.952526124,Business,1,4,3,2,3,2,25000,3,5,Mid,6,No
S03061,27,Male,3.54,1162,951,2.521490063,Law,1,8,0,3,2,2,25000,4,2,Mid,9,Yes
S03062,22,Male,2.86,1531,581,2.709015002,Medicine,3,2,1,10,1,0,25000,8,1,Entry,8,Yes
S03063,25,Male,3.52,1177,242,3.197135557,Computer Science,2,4,3,7,5,2,25000,10,4,Mid,6,No
S03064,18,Male,2.74,945,936,3.288264364,Law,0,7,4,5,5,4,25000,10,3,Entry,4,No
S03065,20,Male,2.49,1067,782,3.491775576,Engineering,1,1,5,1,4,1,25000,3,3,Mid,7,Yes
S03066,20,Female,3.46,1344,764,1.596494023,Law,0,5,3,1,8,2,25000,10,1,Entry,6,Yes
S03067,26,Male,2.84,1521,354,3.157780495,Business,1,3,0,8,2,4,25000,3,4,Entry,7,No
S03068,22,Male,3.96,945,796,2.793228124,Business,4,5,4,6,4,4,25000,6,5,Entry,2,No
S03069,29,Female,2.7,1439,968,3.095027959,Business,4,2,1,4,5,3,25000,8,4,Mid,7,Yes
S03070,26,Female,3.84,986,976,4.3,Medicine,0,5,5,3,9,3,25000,10,5,Senior,10,No
S03071,26,Female,3.87,1284,863,2.912099989,Mathematics,3,6,2,9,3,2,25000,2,5,Entry,4,No
S03072,18,Male,2.48,1568,71,3.964903138,Mathematics,3,9,2,9,1,4,25000,1,5,Entry,5,No
S03073,19,Female,3.6,1164,835,3.712785176,Law,1,2,0,4,4,0,25000,10,4,Entry,7,Yes
S03074,22,Female,2.87,921,413,2.79579579,Business,4,4,1,8,10,3,25000,1,1,Mid,10,No
S03075,21,Male,3.84,1349,612,3.518360569,Arts,4,7,1,4,6,4,25000,7,5,Entry,2,No
S03076,27,Male,2.9,1131,61,1.663472203,Computer Science,0,1,3,8,7,3,25000,2,1,Entry,1,No
S03077,26,Female,3.49,1085,615,2.48312339,Mathematics,0,6,2,7,4,1,25000,9,5,Mid,5,No
S03078,24,Female,2.93,1225,452,1.659885584,Business,3,0,3,6,4,4,25000,10,1,Entry,10,No
S03079,23,Other,2.46,1082,393,2.312236849,Mathematics,3,6,1,7,6,4,25000,4,1,Mid,1,Yes
S03080,24,Female,2.4,1296,631,2.292573664,Medicine,3,0,0,6,1,5,25000,7,1,Entry,6,No
S03081,18,Female,2.85,1380,529,3.757775395,Computer Science,2,3,0,6,5,1,25000,5,2,Mid,2,No
S03082,18,Female,3.51,1302,305,3.34506321,Computer Science,4,3,4,7,3,5,25000,5,4,Senior,2,Yes
S03083,25,Male,3.21,1362,191,3.233273679,Engineering,4,4,0,4,8,3,25000,7,5,Entry,4,No
S03084,19,Male,3.38,1316,724,2.701381067,Business,0,1,2,5,5,1,25000,9,5,Mid,10,No
S03085,29,Male,2.56,1101,78,2.194204786,Business,4,5,4,9,7,2,25000,4,2,Entry,2,No
S03086,27,Female,2.96,964,558,2.529595615,Law,0,5,2,2,8,0,25000,9,1,Senior,9,No
S03087,28,Female,2.09,1454,605,3.107710973,Medicine,2,7,3,9,8,3,25000,9,1,Entry,3,No
S03088,26,Female,3.64,916,889,3.452008626,Arts,3,9,3,5,2,4,25000,8,5,Mid,8,Yes
S03089,24,Male,3.98,1082,525,2.666023851,Law,2,0,0,10,2,2,25000,1,3,Entry,7,Yes
S03090,23,Female,2.81,1290,740,3.500029484,Arts,3,3,4,1,10,3,25000,10,5,Entry,7,Yes
S03091,18,Male,2.02,943,301,3.811497826,Engineering,3,1,2,7,5,0,25000,9,5,Mid,4,No
S03092,18,Male,2.34,1599,949,1.956345859,Mathematics,0,7,2,5,3,4,25000,3,2,Mid,4,No
S03093,19,Female,3.31,1381,17,3.434416978,Mathematics,3,3,1,3,10,1,25000,8,1,Mid,1,No
S03094,23,Female,3.22,1162,815,2.899807463,Arts,2,7,0,3,1,0,25000,5,4,Entry,8,No
S03095,23,Other,3.58,1073,574,3.604974616,Mathematics,1,1,5,1,8,5,25000,6,5,Mid,1,No
S03096,19,Male,2.51,1340,434,2.593184735,Medicine,0,3,3,7,6,3,25000,3,5,Entry,4,No
S03097,18,Female,3.53,1465,43,3.115121758,Mathematics,3,8,5,2,3,4,25000,7,4,Mid,3,No
S03098,27,Male,3.38,1119,68,2.368385466,Engineering,3,4,1,8,8,3,25000,2,2,Mid,1,Yes
S03099,22,Male,2.65,1457,380,3.918960663,Business,4,5,3,4,1,0,25000,3,3,Entry,7,No
S03100,22,Female,3.09,1293,212,2.970199744,Arts,0,9,3,4,3,4,25000,2,2,Senior,7,Yes
S03101,19,Female,2.29,1094,203,4.3,Medicine,0,8,2,5,9,0,25000,9,5,Senior,2,No
S03102,23,Female,2.91,1308,726,2.410362197,Medicine,2,8,3,9,6,3,25000,3,2,Entry,10,No
S03103,26,Male,3.76,1370,109,2.345784047,Business,1,6,4,7,1,5,25000,8,4,Entry,5,No
S03104,19,Female,2.84,1246,968,2.714275066,Mathematics,2,1,3,3,9,4,25000,6,2,Entry,8,No
S03105,27,Male,3.68,1361,284,2.404956208,Medicine,2,6,4,4,7,4,25000,1,5,Mid,1,No
S03106,19,Female,3.18,960,941,3.753769976,Engineering,2,8,3,9,1,4,25000,6,4,Entry,9,No
S03107,20,Male,2.38,1065,937,3.848645909,Engineering,1,1,1,1,1,3,25000,8,4,Mid,7,No
S03108,24,Male,3.16,1571,606,3.936631478,Law,2,6,2,8,5,2,25000,10,5,Senior,7,Yes
S03109,23,Female,3.01,1050,225,3.631037045,Computer Science,0,6,1,8,4,5,25000,3,5,Entry,2,No
S03110,29,Female,2.8,1010,737,3.239164924,Business,1,2,2,7,8,3,25000,7,5,Senior,8,No
S03111,25,Male,2.24,1387,751,4.3,Mathematics,3,5,1,6,2,1,25000,6,3,Senior,3,No
S03112,25,Male,2.83,1448,118,3.012484666,Medicine,4,7,0,7,6,2,25000,1,5,Mid,10,Yes
S03113,23,Female,2.15,902,932,3.274044283,Arts,4,9,3,10,8,3,25000,2,2,Entry,7,No
S03114,29,Male,2.2,1382,603,2.36,Law,0,7,3,4,1,1,25000,5,1,Entry,3,No
S03115,28,Male,2.83,912,340,3.917007041,Engineering,4,2,0,4,3,0,25000,7,3,Entry,6,No
S03116,27,Male,2.61,1061,801,3.596276896,Business,4,5,0,5,1,1,25000,4,3,Mid,1,No
S03117,20,Male,3.85,1243,281,3.89343136,Mathematics,4,1,4,4,7,5,25000,6,1,Mid,4,No
S03118,20,Female,2.75,1348,491,3.401785669,Business,3,1,1,4,1,4,25000,2,2,Senior,9,No
S03119,18,Female,3.52,1231,19,2.779609731,Mathematics,4,7,3,9,9,5,25000,5,3,Senior,7,No
S03120,24,Female,3.06,1163,175,3.166984668,Engineering,2,9,4,6,8,2,25000,10,3,Mid,7,Yes
S03121,22,Other,3.41,982,469,3.938841763,Computer Science,0,4,5,3,3,3,25000,3,5,Senior,4,No
S03122,21,Male,2.52,1233,618,3.463419813,Business,0,4,3,3,4,5,25000,1,4,Entry,10,No
S03123,27,Male,3.88,1279,801,1.965837066,Medicine,0,3,0,10,9,3,25000,6,3,Entry,1,No
S03124,21,Male,3.06,1118,760,2.603862742,Arts,3,9,4,8,10,4,25000,9,2,Entry,1,Yes
S03125,21,Male,3.66,1557,835,2.625866682,Arts,3,3,5,3,6,2,25000,10,4,Entry,3,No
S03126,23,Male,2.73,1353,142,3.684985701,Engineering,4,7,4,4,5,2,25000,8,1,Mid,7,Yes
S03127,25,Female,2.2,1572,463,2.297762877,Business,2,2,4,6,5,5,25000,4,3,Entry,7,No
S03128,25,Female,3.35,988,929,2.923776605,Arts,4,2,1,9,1,4,25000,8,2,Entry,5,Yes
S03129,22,Male,2.02,1232,298,2.453985071,Business,0,7,5,6,1,2,25000,5,1,Senior,9,No
S03130,23,Female,2.95,1209,470,3.243702155,Engineering,2,2,4,3,3,4,25000,3,5,Executive,2,No
S03131,21,Female,2.39,1319,705,3.840637528,Computer Science,0,1,3,6,2,1,25000,4,5,Entry,9,No
S03132,29,Female,3.25,1508,863,2.54735952,Arts,2,4,1,4,10,5,25000,7,4,Entry,9,No
S03133,28,Female,3.96,1253,815,1.604778862,Medicine,1,2,3,5,1,4,25000,5,1,Entry,6,No
S03134,26,Female,2.93,999,803,2.119758327,Law,3,5,5,5,5,3,25000,4,4,Entry,4,Yes
S03135,25,Female,3.63,1044,373,2.623879491,Engineering,3,6,4,3,3,0,25000,3,1,Mid,5,No
S03136,27,Female,3.02,909,468,3.092003417,Law,0,2,4,5,7,1,25000,3,1,Mid,6,No
S03137,29,Female,2.99,943,928,2.95130383,Computer Science,0,8,5,5,8,5,25000,10,5,Entry,4,Yes
S03138,27,Male,3.86,1285,951,3.409877872,Medicine,1,9,3,7,10,5,25000,6,4,Mid,9,No
S03139,18,Male,3.78,1394,438,2.248510562,Law,4,0,2,9,6,5,25000,8,5,Entry,2,No
S03140,19,Female,3.57,1392,844,3.422023,Medicine,2,6,4,5,5,3,25000,4,1,Executive,8,No
S03141,26,Male,2.59,1068,947,3.812733775,Arts,1,3,4,9,10,1,25000,1,5,Entry,9,Yes
S03142,25,Male,3.09,1541,720,4.3,Business,1,6,1,5,5,3,25000,4,4,Senior,4,No
S03143,20,Female,2.45,1430,443,3.766836992,Engineering,0,8,3,4,1,2,25000,5,4,Entry,9,No
S03144,25,Male,2.89,1235,456,2.098484523,Medicine,0,8,4,6,6,4,25000,8,2,Entry,2,No
S03145,29,Female,2.97,1412,248,2.764962123,Arts,4,0,3,8,6,3,25000,7,5,Entry,3,No
S03146,18,Female,3.66,1029,142,3.77180403,Computer Science,4,9,1,4,3,3,25000,2,2,Senior,10,No
S03147,27,Other,3.79,1438,402,2.327678739,Mathematics,0,3,3,5,4,2,25000,9,1,Mid,5,No
S03148,21,Female,2.83,1413,896,3.376503876,Medicine,3,6,3,10,4,0,25000,3,5,Senior,4,No
S03149,20,Male,2.04,1149,823,1.822978241,Computer Science,4,9,1,1,6,0,25000,9,3,Entry,3,No
S03150,23,Female,3.72,1037,222,2.730155432,Engineering,1,5,4,10,8,4,25000,1,2,Entry,4,No
S03151,24,Female,2.35,1174,737,2.790178899,Arts,0,8,3,1,9,2,25000,9,4,Entry,9,No
S03152,21,Other,3.24,1363,866,2.391594111,Computer Science,2,6,2,8,9,1,25000,7,2,Mid,9,Yes
S03153,24,Male,2.05,1040,184,2.529490117,Business,2,2,4,7,5,3,25000,2,5,Senior,5,Yes
S03154,26,Male,2.8,1155,364,3.314099013,Law,3,6,1,5,8,4,25000,10,2,Entry,7,Yes
S03155,28,Female,3.97,1355,817,1.69,Computer Science,0,9,0,9,8,0,25000,7,4,Entry,8,No
S03156,19,Male,2.2,1333,994,3.846980464,Computer Science,1,4,5,1,10,1,25000,1,2,Mid,2,No
S03157,28,Female,2.85,1506,188,2.1269403,Arts,3,1,2,3,4,5,25000,3,2,Entry,9,Yes
S03158,20,Male,2.61,1072,113,3.459216824,Arts,1,9,4,6,4,2,25000,7,3,Mid,9,Yes
S03159,22,Male,3.81,1372,181,2.07,Medicine,2,2,5,1,3,5,25000,3,1,Entry,2,No
S03160,20,Male,3.74,1322,199,2.77,Law,1,5,1,6,5,3,25000,2,4,Senior,6,No
S03161,28,Male,2.48,1338,902,2.966726585,Computer Science,2,5,2,2,8,5,25000,5,1,Senior,4,No
S03162,25,Female,2.16,956,70,2.691262975,Computer Science,4,6,4,10,8,5,25000,3,3,Mid,1,No
S03163,29,Female,3.25,1397,598,3.738954893,Arts,2,5,5,5,9,3,25000,9,5,Entry,5,No
S03164,27,Male,2.67,1513,904,3.285139104,Mathematics,2,8,0,10,1,0,25000,7,5,Entry,3,No
S03165,25,Female,3.34,1068,485,2.192162399,Business,3,4,4,2,4,5,25000,1,3,Entry,1,No
S03166,25,Male,2.06,1481,399,2.90622655,Mathematics,3,4,0,1,6,0,25000,1,5,Mid,2,Yes
S03167,29,Female,2.27,1460,922,3.058064697,Arts,0,7,0,4,5,4,25000,6,5,Entry,7,No
S03168,29,Male,3.37,1327,551,2.40183618,Business,0,7,3,2,4,5,25000,4,2,Senior,1,Yes
S03169,26,Female,2.42,1318,643,3.26,Law,2,0,1,9,3,5,25000,1,2,Senior,3,No
S03170,21,Female,3.72,1246,953,3.493648484,Mathematics,4,2,3,3,2,3,25000,9,2,Entry,1,No
S03171,22,Female,2.12,1416,10,2.848414733,Arts,0,5,0,9,9,3,25000,2,3,Mid,1,No
S03172,22,Female,2.43,1354,3,3.920425008,Law,2,5,1,4,10,5,25000,1,5,Mid,8,No
S03173,25,Female,4,1101,478,2.674494177,Engineering,3,0,1,10,3,5,25000,3,1,Entry,6,No
S03174,24,Other,2.87,1078,814,3.672395693,Computer Science,0,1,1,7,4,3,25000,10,4,Entry,4,Yes
S03175,26,Female,3.41,956,662,2.673635327,Law,0,9,2,7,1,3,25000,1,5,Entry,8,Yes
S03176,25,Female,2.37,1597,67,3.613202271,Business,2,6,4,6,1,1,25000,4,3,Mid,7,No
S03177,19,Female,3.22,1503,705,3.385569722,Engineering,2,0,0,8,10,2,25000,4,2,Entry,9,No
S03178,27,Male,3.45,1400,97,2.609750029,Business,1,9,1,6,9,1,25000,6,4,Mid,1,No
S03179,29,Female,2.63,1011,531,3.245780964,Medicine,1,4,5,9,4,5,25000,3,4,Senior,10,No
S03180,21,Male,3.66,1047,996,3.994235416,Medicine,4,0,2,5,10,2,25000,9,4,Mid,5,Yes
S03181,23,Female,3.21,1277,318,3.76,Computer Science,0,5,2,3,4,1,25000,6,1,Executive,6,Yes
S03182,29,Female,2.78,1247,98,2.435759438,Engineering,1,6,5,5,6,4,25000,7,2,Mid,6,Yes
S03183,19,Female,3.12,1257,57,2.692487705,Engineering,2,7,0,4,2,2,25000,6,2,Entry,10,No
S03184,24,Male,3.15,955,863,2.675352594,Medicine,0,2,3,3,6,3,25000,9,2,Senior,7,Yes
S03185,20,Male,2.33,1215,107,2.840517947,Computer Science,1,2,2,1,7,2,25000,2,2,Entry,5,No
S03186,20,Female,2.81,1084,88,3.41332398,Law,4,0,0,8,1,3,25000,8,5,Executive,5,No
S03187,28,Female,2.69,953,972,2.246468242,Medicine,4,2,2,4,8,4,25000,5,4,Entry,1,No
S03188,19,Male,2.8,936,653,4,Engineering,4,4,0,3,6,5,25000,2,4,Executive,10,Yes
S03189,28,Male,3.52,1169,656,3.566980981,Business,4,5,1,4,9,2,25000,7,4,Entry,5,No
S03190,25,Female,2.97,1407,912,3.663333469,Mathematics,2,2,3,1,4,0,25000,5,3,Entry,10,No
S03191,23,Female,3.88,1127,371,2.04800324,Engineering,4,3,5,6,2,3,25000,8,2,Entry,1,Yes
S03192,18,Male,2.59,1327,375,4.032048007,Computer Science,3,4,2,3,9,2,25000,10,5,Entry,10,No
S03193,29,Male,2.83,900,52,2.726909591,Engineering,4,4,5,8,8,1,25000,6,5,Mid,2,No
S03194,18,Male,3.57,922,724,2.701144318,Arts,1,8,2,10,2,2,25000,7,3,Entry,1,No
S03195,24,Other,3.09,1402,41,4.014097107,Engineering,0,7,2,5,8,3,25000,1,3,Mid,8,No
S03196,25,Male,3.09,1347,816,3.387101299,Arts,1,0,4,9,8,0,25000,2,4,Mid,8,No
S03197,22,Male,2.11,1395,91,2.667998431,Medicine,0,1,4,9,5,0,25000,9,4,Mid,8,No
S03198,29,Male,2.8,1324,39,2.62649709,Law,2,4,5,2,7,1,25000,7,4,Senior,10,No
S03199,28,Male,2.54,1599,13,2.888446705,Arts,0,2,1,5,7,4,25000,7,4,Entry,10,Yes
S03200,22,Female,4,917,900,3.350615656,Engineering,3,6,2,7,4,0,25000,4,4,Entry,1,No
S03201,21,Male,2.62,1344,608,3.604549198,Law,4,5,3,7,6,5,25000,4,2,Entry,4,No
S03202,23,Male,3.77,1460,621,3.579527531,Mathematics,1,1,4,10,10,4,25000,3,5,Entry,1,Yes
S03203,23,Male,3.35,1458,104,3.423227444,Law,0,7,0,3,6,3,25000,10,2,Entry,4,Yes
S03204,20,Male,2.68,1526,866,4.3,Engineering,1,4,0,7,6,2,25000,4,5,Executive,7,No
S03205,26,Male,3.09,938,743,3.012054989,Engineering,4,5,0,7,9,4,25000,10,1,Entry,10,No
S03206,29,Female,3.68,1109,43,1.577903534,Mathematics,2,7,1,4,2,5,25000,6,1,Entry,7,No
S03207,28,Female,3.77,1110,209,3.783311896,Computer Science,4,5,2,7,10,3,25000,3,1,Senior,1,No
S03208,24,Female,2.32,1464,600,3.199813584,Medicine,2,9,2,8,8,3,25000,10,5,Senior,10,No
S03209,18,Female,2.68,1180,605,4.010353706,Arts,1,2,5,3,8,3,25000,8,3,Executive,2,No
S03210,24,Female,2.67,1032,686,2.362261616,Business,2,6,4,2,1,5,25000,1,2,Senior,6,No
S03211,22,Male,2.08,1348,476,3.907370549,Arts,2,3,0,9,2,1,25000,6,3,Mid,6,No
S03212,22,Female,3.2,1163,638,3.679661113,Engineering,2,5,1,7,4,5,25000,2,5,Entry,1,No
S03213,19,Female,3.71,1010,109,4.205208502,Business,2,5,5,1,5,1,25000,1,4,Mid,4,Yes
S03214,21,Female,2.76,1454,559,3.232708577,Business,2,4,3,10,5,4,25000,4,3,Entry,9,No
S03215,29,Female,3.48,1137,214,2.809677949,Arts,0,0,2,10,6,3,25000,6,5,Entry,8,No
S03216,23,Male,3.26,1356,604,3.31,Mathematics,2,7,2,9,7,4,25000,7,1,Senior,4,No
