Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship
S00293,24,Female,2.727510897814231,1039,340,1.947355096663915,Medicine,1,9,0,5,10,2,44884.74821197473,1,4,Mid,5,No
S01561,23,Female,3.916520335249322,1435,831,2.5256819034081226,Mathematics,0,0,2,1,0,0,28298.923595526012,1,3,Senior,4,No
S00278,28,Female,2.7103639398009594,1231,428,3.418835233469385,Computer Science,1,1,2,5,3,0,38606.90975690823,1,1,Entry,7,No
S02276,20,Male,3.9209806181970954,1030,644,4.0,Mathematics,0,7,1,1,2,3,51352.53997538712,1,2,Mid,9,No
S04622,21,Female,2.4288318100461934,1600,587,2.9828823916866662,Business,4,0,0,7,2,3,44778.69769238575,1,4,Mid,7,No
S04843,23,Female,2.3758933885902773,1489,224,2.9697380282383516,Arts,0,8,2,3,4,1,44925.22497605488,3,2,Entry,8,No
S04043,26,Female,2.447244058494018,1600,248,3.752690916353717,Arts,0,4,1,0,0,0,45463.79077256069,1,3,Mid,6,No
S04262,25,Female,2.35520157714696,1536,258,3.83888462831592,Law,3,3,0,0,8,3,51064.742442287774,3,2,Entry,7,No
S01405,19,Male,2.7282315397649333,946,44,2.1589471260895117,Arts,2,5,2,5,6,3,38517.15438864549,3,4,Mid,7,No
S01183,25,Female,3.2751531904445574,964,681,2.3903002555796617,Medicine,0,0,5,0,10,0,23646.604385764447,1,2,Entry,7,No
S04368,25,Female,3.3878714244223214,975,305,2.239076280923413,Law,0,5,0,10,5,0,36585.653130155995,3,3,Mid,7,No
S02675,18,Male,3.666317051317584,1061,938,3.9897994794217966,Business,0,0,1,4,7,3,45489.91804466877,4,4,Mid,7,No
S00551,26,Male,4.0,1143,129,3.7003491434999067,Computer Science,0,0,2,7,1,0,53071.4852960793,1,3,Entry,7,No
S00912,20,Female,3.837431272812433,1054,85,3.949523815173819,Computer Science,4,6,1,10,1,2,51894.122920085916,2,1,Entry,8,No
S00291,20,Female,3.909277415383661,1178,749,3.1590159037246077,Law,1,1,3,8,6,4,50412.72008525802,1,1,Entry,5,No
S01800,19,Male,2.4001200497333404,1184,184,3.8545012742337814,Business,1,7,5,5,4,3,57202.86729665444,3,2,Senior,8,No
S03251,18,Male,2.2560444770762644,1575,144,2.0632005615104694,Arts,0,10,2,10,3,2,40152.20257465986,3,2,Mid,6,No
S04462,27,Male,3.2358084897077695,1074,901,3.332876162105861,Medicine,3,7,4,2,0,0,20000.0,1,3,Entry,7,No
S02580,18,Female,4.0,911,311,2.825230374385009,Medicine,1,3,4,0,4,2,45666.1522967003,1,2,Senior,9,No
S04065,18,Female,3.3835336725753407,1129,512,3.444605303810119,Medicine,0,0,5,0,7,3,55341.17851233046,4,3,Mid,8,No
S00935,21,Male,3.7488928365002234,1086,51,3.0641726648005196,Arts,0,6,1,3,0,0,48417.113354754045,2,4,Senior,4,No
S00134,26,Male,3.8135219651615087,1284,98,2.6030111473881337,Business,1,0,1,10,4,2,40621.422146014986,1,4,Mid,6,No
S01270,21,Female,3.788028637118347,1044,652,2.550844587479074,Law,0,4,1,3,4,0,32159.745170013237,1,4,Entry,3,No
S03972,30,Other,1.9799843135392008,971,335,2.522205290307231,Law,0,0,2,0,8,4,38726.32373157812,1,1,Entry,10,No
S01650,22,Female,2.9806660151575985,945,37,2.8315075570595445,Mathematics,0,2,0,0,3,3,60235.8227923072,3,2,Mid,10,No
S03861,24,Female,3.026354495451276,1183,463,3.2718413589751263,Mathematics,0,1,4,3,2,0,35990.53077026582,1,3,Entry,7,No
S04015,19,Male,3.0594871783041553,1364,877,2.739423371842583,Business,1,0,5,6,5,3,36770.58386572843,4,3,Senior,7,No
S01681,24,Other,2.7219104998367785,1203,744,3.7513119878026213,Engineering,0,9,2,3,8,0,40753.01751884058,1,1,Mid,8,No
S00797,21,Male,2.41044163623749,1034,620,2.2522491365031736,Mathematics,1,8,1,8,9,1,32999.01502791272,2,2,Senior,6,No
S00617,18,Female,3.142985155593959,1204,350,3.3266046421409663,Mathematics,0,5,1,7,10,0,36722.05941714454,1,3,Entry,6,Yes
S03509,24,Male,1.9276198590610683,825,425,2.5275974276789737,Law,2,6,0,7,3,0,29824.9599745929,1,1,Entry,7,No
S03609,29,Female,3.003363270782563,1376,447,3.172049461936326,Law,0,9,4,3,6,3,44772.87470054915,2,3,Entry,6,No
S03209,18,Female,2.5271322656585533,1117,605,3.232978506054669,Arts,0,1,5,2,10,4,59934.31023045465,1,3,Mid,6,No
S00316,20,Male,3.9073755973357676,1476,973,3.6861640611139888,Mathematics,1,5,4,8,1,1,32342.350719168742,1,4,Senior,3,No
S01792,20,Male,2.3466426421761306,1077,840,3.2654608539477907,Computer Science,2,1,4,1,6,2,37495.07650630648,1,2,Senior,5,No
S00949,25,Female,2.6213564055937564,932,776,1.551996072497049,Engineering,3,7,5,0,5,3,32605.131216823243,1,3,Executive,8,No
S03384,27,Male,2.731326838102836,833,570,3.4136263318778193,Medicine,0,1,4,6,1,1,42732.22167592284,1,2,Senior,10,No
S02561,18,Male,4.0,1481,833,2.3447369081823095,Engineering,1,2,2,2,2,0,20173.019913012417,2,1,Entry,8,No
S03920,19,Female,2.6723901645182377,1284,244,2.2040698089616027,Engineering,1,5,1,2,1,0,29296.567927002056,1,2,Entry,7,No
S00318,25,Female,2.2614610864592493,937,958,3.2834417121774706,Medicine,2,8,0,7,0,2,38864.84213263115,1,3,Senior,5,No
S04065,18,Female,3.086778916056735,1119,512,3.2548074905157947,Medicine,0,5,4,0,8,1,42577.18962240363,1,4,Entry,7,No
S00465,21,Female,2.2416266373646265,1519,852,4.0,Computer Science,3,5,0,0,2,2,42584.94201579309,1,2,Senior,9,No
S00977,23,Male,2.526599045640772,1391,558,3.6950988558796647,Mathematics,1,5,0,2,7,2,42281.80546803201,3,3,Senior,5,No
S01031,28,Male,3.757506743181495,1215,991,3.549244033716028,Medicine,2,1,0,3,3,2,39553.600156912325,5,4,Senior,4,No
S01642,25,Male,1.8260720442603748,1173,388,3.298040695598251,Law,0,0,2,0,8,3,52481.21551347345,1,1,Mid,7,No
S04872,25,Female,3.0078708450413125,1452,944,3.799747128720146,Mathematics,1,0,3,3,8,2,38091.91777049667,5,4,Executive,4,No
S00740,24,Female,2.4480535827896963,946,94,3.359756754443173,Arts,0,7,0,2,0,0,51974.55251688681,1,4,Entry,5,No
S02469,24,Male,2.916175598964128,1233,316,3.9966449217932327,Law,0,0,1,8,8,6,69679.04010155505,1,3,Mid,6,No
S01408,19,Male,3.070529511540159,1336,892,2.864322193144724,Mathematics,0,6,2,3,8,1,35766.09902941632,1,3,Senior,5,No
S03849,27,Male,2.040492622573135,1273,466,2.9646206693124184,Engineering,3,1,0,0,3,2,50740.32380960737,1,1,Mid,9,No
S01751,32,Male,3.6200107103253654,1143,914,2.6362749309164077,Engineering,0,0,2,4,10,5,39652.230935984706,1,3,Senior,6,No
S00852,24,Male,2.931763804903855,1301,222,2.602401960223706,Arts,0,3,0,7,6,3,38652.3937209555,2,5,Executive,2,No
S04675,21,Female,3.8481198879664733,1005,263,2.1863577100547067,Law,2,6,1,1,3,0,25444.897035451108,1,2,Entry,8,No
S04143,20,Male,4.0,1285,221,3.44331169599243,Medicine,0,5,0,2,1,2,49583.56101042484,1,4,Executive,6,No
S01807,18,Male,2.467083273450594,939,10,2.6454939124534174,Business,1,6,5,8,3,3,52849.3064733376,1,1,Mid,6,No
S01118,18,Male,2.7269462329175984,1599,722,3.7688771885234638,Business,0,2,3,2,9,2,45083.91209349666,4,4,Senior,7,No
S03855,24,Male,3.002056268298463,1498,282,2.4694325321534634,Arts,1,0,0,9,3,0,30044.96591091252,1,4,Executive,5,No
S04716,25,Female,3.3756520183851926,1288,527,2.576961980778506,Computer Science,1,8,1,5,0,0,41250.41149384245,2,3,Mid,10,No
S03172,20,Female,2.5947630278009903,1385,3,3.514082715648465,Law,0,5,1,9,10,4,62689.944888619655,2,1,Entry,9,No
S00646,26,Male,3.4832720692012322,1540,681,2.6622335421956596,Medicine,0,2,3,9,10,4,39863.49356145784,2,3,Mid,7,No
S01846,21,Female,3.4709235636484657,1324,138,3.477407195164896,Business,2,1,4,7,2,3,55600.9964688581,4,4,Senior,7,No
S02462,24,Female,3.1976844170098833,1179,451,3.036723999174197,Medicine,1,4,2,6,9,2,43883.31159937693,1,2,Entry,8,No
S01550,25,Male,3.545204624408785,1467,11,3.3344165359976943,Engineering,5,0,1,3,6,4,62293.105832449335,2,4,Entry,4,No
S04019,24,Male,2.251317090048165,1284,13,3.078287238321182,Medicine,0,0,1,4,4,2,56198.30657481954,1,4,Senior,4,No
S02977,24,Male,2.4184387288328173,1324,759,3.699958672158406,Computer Science,0,3,1,8,9,4,46887.72205017427,1,1,Entry,8,No
S02973,24,Male,3.351058947013466,1185,582,2.9394721694250006,Medicine,1,3,5,3,6,0,39343.932321375185,1,2,Mid,8,No
S02079,27,Female,3.9179177398449734,1177,714,3.601899922033237,Medicine,1,6,2,10,4,2,47942.628210773495,4,3,Mid,3,Yes
S00720,20,Male,3.289696039475145,1092,671,2.4408810941634065,Business,0,4,2,7,9,4,41959.04776945197,1,2,Entry,8,No
S03714,23,Male,3.4538282572561902,1575,131,3.6400799024548633,Mathematics,2,1,5,9,3,1,49799.17304560207,1,1,Entry,6,No
S02846,18,Male,3.4175840498456576,843,990,3.7093498268507927,Engineering,4,7,3,7,5,1,37616.660622143645,3,1,Entry,5,No
S03201,21,Male,2.271296471995933,1297,608,4.0,Law,0,5,1,10,4,4,60477.86519786598,1,2,Entry,6,No
S01966,25,Female,1.862456047200203,1059,129,2.541252723652643,Medicine,0,9,0,7,4,1,41762.48701183875,3,3,Senior,8,Yes
S01302,18,Female,3.506322597033868,1120,44,3.6843476721302086,Arts,3,8,4,5,10,2,47588.53437443931,1,4,Entry,3,No
S03760,21,Female,3.10458885138332,1009,907,4.0,Computer Science,5,3,1,10,7,1,38405.370726567846,1,3,Mid,7,No
S03678,19,Female,3.840503055023883,1178,580,2.7484025425019176,Engineering,3,1,5,3,10,4,50734.11846937229,4,2,Mid,8,No
S02676,24,Female,3.1099471875239693,1144,7,1.9704201366175012,Mathematics,0,9,4,0,9,3,47632.508697033016,4,2,Entry,8,No
S04133,19,Male,4.0,1307,972,2.403330111344154,Engineering,3,0,4,4,6,0,20000.0,1,1,Entry,8,Yes
S01681,25,Other,2.7158764659977943,1252,744,3.256407713990161,Engineering,5,8,4,3,9,3,45346.89075470847,1,1,Entry,9,Yes
S03659,23,Female,3.003365391821538,1336,30,3.398189172668201,Medicine,0,2,2,3,1,0,52315.0136948022,1,4,Senior,5,No
S02212,26,Female,3.3373077882363926,1153,433,3.608062345786638,Business,2,2,5,0,3,0,41673.146916139856,1,4,Senior,8,No
S02904,18,Female,3.2819297883176226,1014,545,3.098927702078439,Medicine,1,2,0,9,0,2,40796.34900469912,2,5,Senior,6,No
S04834,18,Male,3.0760489318381894,1368,607,4.0,Mathematics,0,6,2,9,4,2,55083.81328301305,1,3,Senior,8,No
S02674,28,Female,3.58493390078923,1600,286,2.5171338765034554,Medicine,1,2,1,9,9,3,40551.06086294225,1,1,Entry,7,No
S00845,21,Female,3.361109546810667,1535,11,3.01019475312011,Law,1,0,5,0,10,4,49466.54882354817,1,4,Senior,5,No
S00735,26,Male,3.2805396611354998,1202,858,3.328137573844735,Medicine,1,5,2,8,0,2,45480.46040978885,1,5,Senior,5,No
S04761,25,Female,3.7531159793664433,1381,293,3.6487173134594815,Computer Science,3,4,2,6,8,2,47195.13006402742,1,1,Mid,9,No
S01456,31,Female,2.469423947292302,1347,429,4.0,Arts,2,6,1,0,2,2,59059.46619168602,1,5,Senior,8,No
S02515,20,Male,3.4827391810240402,1036,745,3.306846878631727,Computer Science,2,1,0,3,10,3,35494.982830263645,1,2,Entry,8,No
S03055,27,Female,3.2782365536980618,1258,269,3.890606786433034,Engineering,4,4,5,0,4,0,50808.36324461484,2,2,Entry,8,No
S02999,27,Female,3.518541836442938,1173,53,3.9355107631467336,Medicine,0,7,3,4,4,1,52127.48239175554,1,1,Entry,7,No
S00073,18,Male,2.7382970372808213,1120,39,2.2611569229067405,Medicine,1,8,3,2,2,3,42634.514911037135,1,4,Senior,4,No
S02222,23,Female,3.608419369595976,1365,725,3.60773747004356,Medicine,3,8,0,0,3,0,41116.23816830756,1,4,Senior,5,Yes
S01451,18,Male,2.630369052043469,1392,985,3.330690628774959,Business,3,6,1,5,0,1,32271.861602091183,1,3,Mid,8,No
S01790,22,Male,2.7883050319287803,1213,477,2.9284690819275463,Computer Science,2,9,5,6,6,1,48322.20647463799,1,3,Mid,7,Yes
S03976,26,Female,2.87255413140634,1089,654,3.0367675637871288,Business,0,0,1,3,1,0,36435.92839118358,1,3,Mid,8,No
S03105,29,Male,3.710698356156725,1348,284,1.8341935921269719,Medicine,0,4,4,0,10,2,35811.84355028419,1,4,Senior,6,No
S02925,24,Male,2.7958779922480383,954,469,1.8568180944503314,Arts,0,0,0,2,9,1,38030.560886956,1,4,Mid,6,No
S01365,19,Female,2.505136446883575,1184,39,2.310648716622632,Arts,3,8,3,9,3,3,53093.82874779832,2,5,Senior,7,No
S02948,18,Female,2.660302750875391,1168,892,2.6254244737395984,Law,1,2,5,4,0,0,20000.0,4,1,Entry,8,No
S03098,22,Male,3.639243933288775,1155,68,2.211733561009065,Engineering,2,5,3,10,7,4,46993.64181086501,1,3,Senior,6,No
S04096,28,Male,2.6882206806989464,1415,213,2.9269148244659826,Business,1,5,2,5,2,2,45693.99256794401,1,3,Mid,6,No
S04998,22,Female,3.266401318957674,1318,720,2.1829657809766863,Law,0,7,5,3,0,0,27149.465537142118,1,3,Entry,7,No
S04129,23,Female,2.4055843500376914,1325,336,3.420484900399685,Engineering,1,1,0,4,2,2,48170.51258517271,3,3,Entry,6,No
S00902,24,Male,2.8796209798324637,952,642,2.464854236645002,Business,3,4,5,6,3,1,29896.892623424472,1,2,Mid,6,No
S00949,23,Female,1.897332258853969,1257,776,2.131999105514907,Engineering,4,3,5,0,5,0,20625.130955458917,2,1,Mid,9,No
S04813,19,Other,2.341506397255248,1210,716,2.1190119994538876,Medicine,3,6,3,1,2,0,25672.175954036076,4,3,Mid,6,Yes
S04090,30,Male,2.5492639862429365,1410,160,2.088576771867786,Mathematics,3,4,2,4,2,1,41840.79462019621,2,3,Mid,8,No
S04988,22,Male,2.475627064072495,953,611,2.7913818896427482,Engineering,3,1,0,7,0,0,36591.49668024854,2,1,Entry,9,No
S02348,26,Female,3.7950265183869387,878,618,2.6897305886087075,Law,3,1,2,3,10,3,39442.91519344967,3,2,Entry,5,No
S00160,24,Female,3.132432919730086,1149,512,2.9896757946971633,Engineering,4,0,4,8,10,5,56682.95546385921,1,1,Entry,7,No
S04565,23,Male,3.0147870529833534,1300,444,3.7327621812771086,Law,0,5,2,1,5,2,51632.424940199744,2,1,Entry,9,No
S02530,27,Female,3.071142929795341,1130,704,3.9095295362378906,Business,0,9,0,6,0,1,35883.5392999801,3,1,Entry,9,Yes
S04860,27,Female,2.1990838865317,1080,149,2.769274063708727,Mathematics,0,9,5,4,3,0,35871.526227660506,1,4,Mid,6,Yes
S04138,30,Male,2.4292058356558854,937,406,2.939602225431947,Computer Science,2,2,0,4,1,0,38985.505998769346,1,2,Entry,7,No
S02385,25,Male,2.958402514003311,1272,66,2.782603793064885,Engineering,2,1,0,5,6,1,50030.0485150563,1,3,Mid,7,No
S01561,25,Female,3.223763781979856,1428,831,2.641021061592874,Mathematics,0,0,2,3,0,4,33547.043247322115,1,2,Mid,7,Yes
S03735,22,Male,3.98361542596123,1239,855,3.8612488870142996,Mathematics,2,0,5,9,6,4,46281.03464365504,5,2,Mid,10,Yes
S04400,22,Male,2.162916469728253,1451,712,3.5690954868549705,Business,2,1,2,2,0,1,43528.4874742021,3,2,Senior,4,No
S02486,22,Female,1.9920883524884583,1120,147,2.6943791671800796,Arts,3,0,2,1,3,0,33944.290418912075,1,2,Entry,7,Yes
S03091,18,Male,2.0692717677555583,980,301,3.8677311607581597,Engineering,5,0,3,6,8,5,59969.42739491845,4,3,Entry,7,Yes
S02676,26,Female,3.115388552945389,961,7,2.1319841319867816,Mathematics,0,8,4,0,7,1,46621.338758153586,2,2,Entry,5,No
S01413,20,Male,2.504556327219702,1600,519,3.8982363863085907,Arts,0,0,2,0,0,5,62807.28516555884,2,2,Entry,8,No
S00694,28,Male,2.9138497565284873,1264,588,2.8407116214986945,Law,0,0,5,0,9,2,42140.88667432222,1,1,Mid,8,No
S00750,24,Male,3.0920895132081596,1410,704,2.5785795069208275,Mathematics,2,9,3,2,5,4,43952.033734096585,1,1,Entry,6,No
S01079,22,Male,3.7455223407429985,1167,437,3.143929310970643,Mathematics,0,3,1,7,8,3,46339.432467937,4,3,Mid,8,No
S00836,24,Male,2.8496230318374205,1507,99,2.439220377617148,Law,1,5,0,0,6,2,42939.64703528723,1,2,Entry,8,No
S03789,20,Male,3.507845036983485,1013,232,2.865193405031463,Business,2,5,4,0,8,2,44852.69847129115,1,2,Entry,7,No
S02494,19,Female,2.2013373901834083,1389,101,2.1740304962081347,Mathematics,0,4,2,7,4,3,40127.571975686784,2,2,Entry,5,No
S04680,30,Female,3.579679890246685,1198,415,3.036193317748848,Medicine,1,7,2,8,4,3,52589.73576515572,4,5,Senior,3,No
S04282,27,Male,4.0,736,306,3.0697830351351727,Medicine,1,5,2,9,7,3,47181.85399825661,3,2,Entry,7,No
S04111,30,Male,3.3760086283927415,1097,919,2.7874041879015135,Business,1,2,0,8,10,3,39528.62443645431,2,3,Mid,8,No
S03974,27,Male,3.606879832677156,1509,549,2.5974272778444516,Engineering,1,7,3,4,8,3,35976.894224318145,1,1,Entry,8,No
S00194,23,Female,3.8596188857930134,1300,996,2.1771570468356316,Arts,1,4,5,7,1,0,20000.0,1,3,Mid,9,No
S01240,25,Male,2.844687976366503,1099,179,4.0,Engineering,2,4,1,2,10,4,63371.93446682365,1,1,Entry,9,No
S02602,23,Female,3.6163768680470607,1222,777,2.863778032634824,Computer Science,2,0,2,6,3,2,37690.072006433154,2,3,Entry,7,No
S01486,19,Male,3.324550749603502,851,704,2.205269917957558,Law,0,2,2,9,7,3,29914.932233557494,1,3,Senior,4,No
S01954,28,Male,2.7525625747500433,1600,381,2.7621729792973246,Arts,1,4,3,3,2,4,57698.909349113776,2,3,Senior,8,No
S04624,26,Male,3.8949671244409236,1046,522,2.105739316115959,Law,1,3,1,2,0,0,28844.08466389024,1,3,Entry,6,No
S00033,22,Male,3.7199219512556385,1594,890,3.2666206441683947,Engineering,3,6,2,6,10,4,43801.20493408888,1,1,Entry,6,No
S03397,29,Female,2.9042254799842357,1291,882,2.338871500975866,Arts,0,8,2,7,0,1,21185.94677241329,1,4,Entry,5,No
S04260,24,Female,2.911267831547997,1588,115,4.0,Computer Science,2,0,2,4,4,2,61868.54444092416,1,2,Senior,9,No
S03129,24,Male,2.022168741729173,1190,298,2.8153387508402155,Business,2,5,5,4,3,0,32701.67641338158,1,3,Senior,6,No
S00997,22,Male,4.0,966,476,3.7413525053744294,Law,0,6,2,3,5,4,45610.570393768874,2,1,Entry,9,No
S04541,32,Female,3.5563084051453457,1325,521,2.576275355073335,Business,1,4,2,7,4,1,32486.34919408171,5,1,Entry,9,Yes
S03171,24,Female,1.6886302656254835,1412,10,3.0803089851167784,Arts,1,7,0,9,10,1,36962.729760904345,5,6,Executive,5,No
S04485,18,Female,3.09385450413135,1212,132,3.969186516744371,Engineering,2,6,4,10,10,5,61760.48841880464,3,1,Entry,8,No
S03428,26,Male,3.506874811569204,989,501,2.6526603545302567,Computer Science,3,10,3,3,0,0,31069.886095035316,1,2,Mid,6,No
S04562,18,Male,4.0,1313,228,3.349026408277541,Engineering,3,0,5,9,3,2,51201.78971677351,1,3,Mid,4,No
S03105,28,Male,3.7280518151632376,1374,284,1.9997421931623454,Medicine,0,7,5,3,7,2,39559.797133703345,1,5,Executive,4,No
S03161,27,Male,2.3641346063822004,1450,902,3.381472808153331,Computer Science,3,7,0,3,9,2,35631.63086772707,2,2,Entry,6,No
S03452,30,Female,3.747555783845501,1417,519,2.773380493574974,Medicine,1,2,1,3,1,0,35284.28397318993,1,3,Senior,7,Yes
S01616,20,Female,3.8849456323445417,1600,966,3.5275439385499148,Arts,0,10,2,9,3,2,36845.800152345786,1,3,Mid,8,No
S01191,18,Male,2.770648167115633,1298,340,2.6913389916851127,Medicine,1,9,2,2,10,3,42165.30449700525,3,2,Entry,6,No
S02222,23,Female,3.4488480351493487,1465,725,3.6984626744911826,Medicine,0,9,0,0,6,2,43456.94836852598,1,3,Mid,2,No
S00598,20,Female,3.1639411877577,1237,40,3.0595906749124455,Medicine,0,1,1,6,6,0,45825.1293339985,3,2,Entry,7,No
S00800,20,Male,2.2925882337108483,952,542,3.216046873680819,Arts,3,1,0,7,6,4,55271.63622671223,1,3,Mid,9,No
S03843,18,Female,3.347480347450178,1363,318,3.1594933791825732,Computer Science,0,5,2,10,0,1,29367.183705759075,2,1,Entry,10,No
S01113,22,Female,3.290805462518937,987,515,3.1144914099586747,Medicine,2,6,3,0,5,0,41289.72997855622,1,2,Mid,8,No
S03693,22,Male,4.0,1507,385,2.6570492294239867,Medicine,1,5,2,7,3,4,50424.38659248748,3,6,Senior,3,No
S02147,21,Male,2.887176662611095,1460,454,2.7167690647805123,Arts,1,8,0,4,10,3,52111.39633885845,1,5,Senior,5,No
S01731,18,Male,1.8949820242859312,1323,773,3.4434209440835515,Business,2,0,3,7,10,2,46526.09232700919,1,2,Entry,5,No
S00201,29,Male,2.7171311570839394,1296,864,2.217799830256818,Law,0,0,4,8,9,3,42240.80934680184,3,3,Entry,6,No
S03409,25,Female,2.8303474373517625,1095,499,3.227367664815003,Computer Science,3,2,0,1,7,3,49392.56723700439,1,1,Entry,10,No
S02758,27,Female,4.0,971,950,3.679746725420234,Law,1,5,3,10,10,3,48075.15324211332,1,3,Mid,6,No
S03582,28,Male,2.488694651432204,1600,529,2.740537845556401,Mathematics,0,3,0,1,1,3,34124.65261920965,1,3,Mid,8,No
S02197,26,Female,3.2380589205426933,1131,872,4.0,Law,0,8,3,3,0,1,41699.417948771,2,4,Mid,5,No
S03608,31,Female,2.6953687117573324,1172,501,3.0089367948124712,Arts,3,8,1,6,10,3,55290.8003850931,3,5,Senior,5,No
S01493,23,Male,1.8233913940236504,1582,397,3.48065610301741,Mathematics,4,7,3,0,7,0,39834.490174730796,4,2,Entry,8,No
S01042,28,Male,3.0246026435598017,1485,445,2.99824181976502,Computer Science,3,0,5,9,8,3,50784.699859816166,3,1,Entry,10,No
S03246,25,Male,3.2665753122034307,1435,357,3.7914492362907426,Engineering,0,1,5,10,2,1,49619.660404924,1,3,Entry,6,No
S02616,18,Male,2.1156728206481943,1560,907,2.247697303016401,Arts,0,4,1,6,8,4,36985.740524719455,1,1,Entry,7,No
S02530,25,Female,3.0867770575054805,979,704,3.8021504769673937,Business,3,6,1,7,1,2,44774.432506504374,3,2,Senior,8,No
S00679,26,Male,3.316603461927525,1445,807,3.8193276427977088,Computer Science,3,6,3,10,9,3,40282.57435203239,1,1,Entry,8,No
S02855,27,Male,3.567468982720604,924,914,1.7237522781789751,Engineering,0,3,3,4,6,1,24306.789042521177,2,1,Entry,10,No
S03737,20,Male,2.507404447091804,1096,539,2.3962689024731056,Medicine,0,0,3,2,4,2,43352.429903389566,3,3,Mid,4,No
S02250,24,Male,2.421971537669168,1408,885,2.132653769895302,Computer Science,0,4,4,2,8,4,27499.393140709355,5,4,Executive,5,No
S03517,23,Male,2.829957961665704,1132,190,3.7024648567893013,Law,0,5,0,7,9,2,50756.13477486933,3,2,Senior,7,No
S01186,32,Female,3.1454195977782637,1230,881,2.639822377174366,Business,3,4,1,2,5,2,35847.82364752346,1,3,Mid,7,No
S04047,21,Male,2.401216474393564,1114,931,4.0,Computer Science,4,5,4,1,8,1,38212.3487294522,1,1,Entry,10,No
S02447,23,Female,4.0,1277,806,2.367904964019229,Mathematics,0,4,0,4,3,2,24245.456928280037,3,4,Senior,4,No
S00487,25,Female,3.0221102517882645,1393,183,2.8491972096755576,Business,2,7,2,2,0,0,33018.77389262722,1,1,Mid,10,No
S00075,22,Female,2.998817484198595,1509,718,4.0,Mathematics,0,0,4,3,0,2,50969.48261721771,4,2,Entry,5,No
S01030,22,Female,3.456852013830007,1049,225,2.3327781194193085,Computer Science,1,3,2,8,3,0,38504.46611363984,1,2,Mid,8,No
S01912,20,Male,2.919088379101602,1054,789,1.964281702977811,Engineering,0,0,3,4,0,1,27823.998742694363,1,2,Entry,8,No
S02627,20,Female,3.9520144597615188,1417,335,2.671941431581075,Business,3,0,4,6,5,2,39392.411472110085,1,2,Entry,10,No
S02537,19,Female,3.3186436971662685,1286,539,3.0700921092152145,Engineering,3,4,4,6,1,1,39305.29124467013,1,1,Entry,7,No
S03845,18,Female,3.0804692391524515,1233,430,4.0,Law,1,3,5,7,6,2,53724.50981540908,1,1,Entry,10,No
S02625,23,Male,3.609886975952104,1145,578,3.951917707906058,Business,0,6,0,5,10,3,52771.33504695632,2,2,Mid,9,No
S02260,25,Female,3.906941079772802,1600,488,2.3063683378011075,Engineering,0,8,2,7,10,4,45231.11018801498,1,1,Entry,8,No
S03678,23,Female,3.9196536836978595,1233,580,2.138549394881627,Engineering,4,4,5,1,8,5,45505.59667249643,2,1,Entry,10,Yes
S02804,26,Female,2.7800731505097924,803,877,2.4449866120463257,Computer Science,3,5,2,10,3,1,32692.57471648125,3,2,Mid,4,No
S00699,20,Female,2.2015934235837284,1485,596,2.0437128712685917,Law,0,5,0,6,0,1,34570.13400227591,3,3,Mid,5,No
S02766,22,Female,2.394571520898925,1471,265,3.231619761946144,Arts,2,7,0,0,10,1,45596.286904446824,1,3,Mid,7,No
S03739,26,Female,2.7426361778001356,1267,721,1.8733682977607875,Business,2,8,1,0,7,5,30468.08812969828,4,1,Entry,6,Yes
S01459,26,Male,2.471029084721551,1158,757,2.658877505385002,Computer Science,2,2,1,8,3,1,30151.518628460522,2,4,Senior,7,No
S03368,29,Female,3.830195665649654,1243,803,2.265880937174915,Computer Science,3,0,2,10,3,1,24647.25950106843,1,3,Mid,5,No
S04221,19,Male,2.4466269336279582,1404,537,4.0,Computer Science,2,6,4,8,10,6,67158.84290651695,1,1,Entry,9,No
S01152,22,Female,3.5825650478443136,1426,629,2.2984213669871054,Mathematics,2,1,4,7,0,2,32293.76884564273,1,2,Mid,10,Yes
S02987,22,Female,4.0,983,501,3.0299478424619095,Law,1,3,2,7,0,0,32355.81807874654,1,2,Mid,6,No
S00346,20,Male,2.7853325637598365,1586,554,3.4825226410000156,Arts,0,3,2,4,7,1,44170.10771904494,1,3,Senior,5,No
S04036,28,Male,2.1339254547115853,851,383,2.9721290611172497,Engineering,2,7,1,2,2,1,44821.492053609276,4,1,Entry,9,No
S04095,24,Male,3.9211380093711425,960,276,2.1620937613581614,Medicine,1,5,1,6,0,0,31964.19669610846,3,4,Senior,7,No
S01087,18,Female,3.624534992334188,1538,449,3.8160474611331208,Arts,0,4,1,2,0,2,51044.27985577154,3,1,Mid,8,No
S02826,27,Female,3.5949819510554777,847,387,3.4893115243682593,Medicine,0,2,0,9,0,1,51327.52043950787,1,3,Senior,6,No
S03251,21,Male,2.5596103300663784,1600,144,2.7292973217635637,Arts,0,10,0,6,0,1,47167.83420137519,1,3,Senior,6,No
S02574,22,Female,2.8501258996303576,1041,929,3.551313664208576,Arts,0,4,0,7,0,0,36873.67878378202,5,5,Mid,5,No
